,GEOID,NAME,variable,total_land,rural_land,urban_land,percent_rural,percent_urban,ruralscore,urbanscore
288,5029,"Conway County, Arkansas",total_land,9720,6837,2883,0.7033950617,0.2966049383,70.3,29.7
289,5019,"Clark County, Arkansas",total_land,10385,6328,4057,0.6093403948,0.3906596052,60.9,39.1
290,5021,"Clay County, Arkansas",total_land,8031,4765,3266,0.5933258623,0.4066741377,59.3,40.7
291,5023,"Cleburne County, Arkansas",total_land,15826,12792,3034,0.8082901554,0.1917098446,80.8,19.2
292,5025,"Cleveland County, Arkansas",total_land,4064,4064,0,1,0,100,0
293,5027,"Columbia County, Arkansas",total_land,11596,6792,4804,0.5857192135,0.4142807865,58.6,41.4
294,5041,"Desha County, Arkansas",total_land,6261,2152,4109,0.3437150615,0.6562849385,34.4,65.6
295,5031,"Craighead County, Arkansas",total_land,40515,12925,27590,0.3190176478,0.6809823522,31.9,68.1
296,5033,"Crawford County, Arkansas",total_land,26115,14131,11984,0.5411066437,0.4588933563,54.1,45.9
297,5035,"Crittenden County, Arkansas",total_land,21489,4939,16550,0.229838522,0.770161478,23,77
298,5037,"Cross County, Arkansas",total_land,7853,4511,3342,0.5744301541,0.4255698459,57.4,42.6
299,5039,"Dallas County, Arkansas",total_land,4305,2537,1768,0.5893147503,0.4106852497,58.9,41.1
300,5057,"Hempstead County, Arkansas",total_land,10419,6184,4235,0.593531049,0.406468951,59.4,40.6
301,5043,"Drew County, Arkansas",total_land,8408,4294,4114,0.5107040913,0.4892959087,51.1,48.9
302,5045,"Faulkner County, Arkansas",total_land,46612,17649,28963,0.3786364026,0.6213635974,37.9,62.1
303,5051,"Garland County, Arkansas",total_land,50548,17069,33479,0.3376790377,0.6623209623,33.8,66.2
304,5047,"Franklin County, Arkansas",total_land,8021,6603,1418,0.8232140631,0.1767859369,82.3,17.7
305,5049,"Fulton County, Arkansas",total_land,6778,6250,528,0.9221009147,0.07789908528,92.2,7.8
306,5053,"Grant County, Arkansas",total_land,7758,5807,1951,0.7485176592,0.2514823408,74.9,25.1
307,5055,"Greene County, Arkansas",total_land,17892,7376,10516,0.4122512855,0.5877487145,41.2,58.8
308,5069,"Jefferson County, Arkansas",total_land,33006,10377,22629,0.3143973823,0.6856026177,31.4,68.6
309,5059,"Hot Spring County, Arkansas",total_land,14332,9665,4667,0.6743650572,0.3256349428,67.4,32.6
310,5061,"Howard County, Arkansas",total_land,6238,4297,1941,0.6888425777,0.3111574223,68.9,31.1
311,5063,"Independence County, Arkansas",total_land,16187,11232,4955,0.6938901588,0.3061098412,69.4,30.6
312,5065,"Izard County, Arkansas",total_land,7232,7232,0,1,0,100,0
313,5067,"Jackson County, Arkansas",total_land,7601,4529,3072,0.5958426523,0.4041573477,59.6,40.4
314,5091,"Miller County, Arkansas",total_land,19281,7599,11682,0.3941185623,0.6058814377,39.4,60.6
315,5071,"Johnson County, Arkansas",total_land,11311,8263,3048,0.7305278048,0.2694721952,73.1,26.9
316,5073,"Lafayette County, Arkansas",total_land,4353,4353,0,1,0,100,0
317,5075,"Lawrence County, Arkansas",total_land,8000,5156,2844,0.6445,0.3555,64.5,35.6
318,5077,"Lee County, Arkansas",total_land,4356,2483,1873,0.5700183655,0.4299816345,57,43
319,5079,"Lincoln County, Arkansas",total_land,4860,4860,0,1,0,100,0
320,5087,"Madison County, Arkansas",total_land,7481,7481,0,1,0,100,0
321,5089,"Marion County, Arkansas",total_land,9354,9354,0,1,0,100,0
322,5081,"Little River County, Arkansas",total_land,6460,4565,1895,0.7066563467,0.2933436533,70.7,29.3
323,5083,"Logan County, Arkansas",total_land,10108,7072,3036,0.6996438465,0.3003561535,70,30
324,5085,"Lonoke County, Arkansas",total_land,27239,12358,14881,0.4536877272,0.5463122728,45.4,54.6
325,5103,"Ouachita County, Arkansas",total_land,13121,7468,5653,0.5691639357,0.4308360643,56.9,43.1
326,5093,"Mississippi County, Arkansas",total_land,20459,7151,13308,0.3495283249,0.6504716751,35,65
327,5095,"Monroe County, Arkansas",total_land,4455,3204,1251,0.7191919192,0.2808080808,71.9,28.1
328,5097,"Montgomery County, Arkansas",total_land,5763,5763,0,1,0,100,0
329,5099,"Nevada County, Arkansas",total_land,4563,3246,1317,0.711374096,0.288625904,71.1,28.9
330,5101,"Newton County, Arkansas",total_land,4664,4664,0,1,0,100,0
331,5109,"Pike County, Arkansas",total_land,5580,5580,0,1,0,100,0
332,5105,"Perry County, Arkansas",total_land,4907,4907,0,1,0,100,0
333,5107,"Phillips County, Arkansas",total_land,10126,4963,5163,0.4901244322,0.5098755678,49,51
334,13011,"Banks County, Georgia",total_land,7595,7169,426,0.9439104674,0.05608953259,94.4,5.6
335,13013,"Barrow County, Georgia",total_land,26400,8047,18353,0.3048106061,0.6951893939,30.5,69.5
336,13017,"Ben Hill County, Georgia",total_land,7942,2775,5167,0.3494082095,0.6505917905,34.9,65.1
337,13039,"Camden County, Georgia",total_land,21114,7151,13963,0.3386852325,0.6613147675,33.9,66.1
338,13023,"Bleckley County, Georgia",total_land,5304,2907,2397,0.5480769231,0.4519230769,54.8,45.2
339,13009,"Baldwin County, Georgia",total_land,20159,7210,12949,0.3576566298,0.6423433702,35.8,64.2
340,13005,"Bacon County, Georgia",total_land,4801,3374,1427,0.7027702562,0.2972297438,70.3,29.7
341,13007,"Baker County, Georgia",total_land,1652,1652,0,1,0,100,0
342,13021,"Bibb County, Georgia",total_land,69662,9053,60609,0.1299560736,0.8700439264,13,87
343,13015,"Bartow County, Georgia",total_land,39823,13959,25864,0.3505260779,0.6494739221,35.1,64.9
344,13019,"Berrien County, Georgia",total_land,8709,6595,2114,0.7572626019,0.2427373981,75.7,24.3
345,13027,"Brooks County, Georgia",total_land,7706,5430,2276,0.7046457306,0.2953542694,70.5,29.5
346,13029,"Bryan County, Georgia",total_land,11842,6497,5345,0.5486404324,0.4513595676,54.9,45.1
347,13031,"Bulloch County, Georgia",total_land,28794,14210,14584,0.4935055914,0.5064944086,49.4,50.6
348,13033,"Burke County, Georgia",total_land,9865,7565,2300,0.7668525089,0.2331474911,76.7,23.3
349,13035,"Butts County, Georgia",total_land,9357,7135,2222,0.7625307257,0.2374692743,76.3,23.7
350,13037,"Calhoun County, Georgia",total_land,2409,2409,0,1,0,100,0
351,13053,"Chattahoochee County, Georgia",total_land,3376,1613,1763,0.4777843602,0.5222156398,47.8,52.2
352,13043,"Candler County, Georgia",total_land,4761,3185,1576,0.6689771057,0.3310228943,66.9,33.1
353,13045,"Carroll County, Georgia",total_land,44607,18856,25751,0.4227139238,0.5772860762,42.3,57.7
354,13047,"Catoosa County, Georgia",total_land,26606,7070,19536,0.2657295347,0.7342704653,26.6,73.4
355,13049,"Charlton County, Georgia",total_land,4475,2706,1769,0.6046927374,0.3953072626,60.5,39.5
356,13051,"Chatham County, Georgia",total_land,119323,5604,113719,0.04696496065,0.9530350393,4.7,95.3
357,13069,"Coffee County, Georgia",total_land,17061,11055,6006,0.6479690522,0.3520309478,64.8,35.2
358,13055,"Chattooga County, Georgia",total_land,10977,6717,4260,0.611915824,0.388084176,61.2,38.8
359,13057,"Cherokee County, Georgia",total_land,82360,14647,67713,0.177841185,0.822158815,17.8,82.2
360,13059,"Clarke County, Georgia",total_land,51068,2891,48177,0.05661079345,0.9433892065,5.7,94.3
361,13061,"Clay County, Georgia",total_land,2102,2102,0,1,0,100,0
362,13063,"Clayton County, Georgia",total_land,104705,897,103808,0.008566926126,0.9914330739,0.9,99.1
363,13065,"Clinch County, Georgia",total_land,3007,1804,1203,0.5999334885,0.4000665115,60,40
364,13067,"Cobb County, Georgia",total_land,286490,671,285819,0.002342141087,0.9976578589,0.2,99.8
365,13081,"Crisp County, Georgia",total_land,10734,5240,5494,0.4881684367,0.5118315633,48.8,51.2
366,13077,"Coweta County, Georgia",total_land,50171,16464,33707,0.3281577007,0.6718422993,32.8,67.2
367,13079,"Crawford County, Georgia",total_land,5292,5292,0,1,0,100,0
368,13071,"Colquitt County, Georgia",total_land,18311,10468,7843,0.5716782262,0.4283217738,57.2,42.8
369,13073,"Columbia County, Georgia",total_land,48626,8289,40337,0.1704643606,0.8295356394,17,83
370,13075,"Cook County, Georgia",total_land,7287,4297,2990,0.5896802525,0.4103197475,59,41
371,13093,"Dooly County, Georgia",total_land,6328,3983,2345,0.6294247788,0.3705752212,62.9,37.1
372,13083,"Dade County, Georgia",total_land,7305,5602,1703,0.7668720055,0.2331279945,76.7,23.3
373,13085,"Dawson County, Georgia",total_land,10425,8661,1764,0.8307913669,0.1692086331,83.1,16.9
374,13087,"Decatur County, Georgia",total_land,12125,6805,5320,0.5612371134,0.4387628866,56.1,43.9
375,13089,"DeKalb County, Georgia",total_land,304968,779,304189,0.00255436636,0.9974456336,0.3,99.7
376,13091,"Dodge County, Georgia",total_land,9857,7168,2689,0.7271989449,0.2728010551,72.7,27.3
377,13109,"Evans County, Georgia",total_land,4664,2906,1758,0.6230703259,0.3769296741,62.3,37.7
378,13095,"Dougherty County, Georgia",total_land,40801,5659,35142,0.1386975809,0.8613024191,13.9,86.1
379,13097,"Douglas County, Georgia",total_land,51672,7816,43856,0.1512618052,0.8487381948,15.1,84.9
380,13099,"Early County, Georgia",total_land,4975,3462,1513,0.695879397,0.304120603,69.6,30.4
381,13101,"Echols County, Georgia",total_land,1558,1558,0,1,0,100,0
382,13103,"Effingham County, Georgia",total_land,19884,13437,6447,0.6757694629,0.3242305371,67.6,32.4
383,13105,"Elbert County, Georgia",total_land,9583,6658,2925,0.6947719921,0.3052280079,69.5,30.5
384,13107,"Emanuel County, Georgia",total_land,9968,6862,3106,0.6884028892,0.3115971108,68.8,31.2
385,6077,"San Joaquin County, California",total_land,233755,20104,213651,0.08600457744,0.9139954226,8.6,91.4
386,13111,"Fannin County, Georgia",total_land,16207,16207,0,1,0,100,0
387,13113,"Fayette County, Georgia",total_land,40793,7304,33489,0.1790503273,0.8209496727,17.9,82.1
388,13115,"Floyd County, Georgia",total_land,40551,14885,25666,0.3670686296,0.6329313704,36.7,63.3
389,13117,"Forsyth County, Georgia",total_land,64052,6746,57306,0.1053206769,0.8946793231,10.5,89.5
390,13119,"Franklin County, Georgia",total_land,10553,9515,1038,0.9016393443,0.09836065574,90.2,9.8
391,6073,"San Diego County, California",total_land,1164786,41250,1123536,0.0354142306,0.9645857694,3.5,96.5
392,6075,"San Francisco County, California",total_land,376942,1,376941,0.000002652928037,0.9999973471,0,100
393,6093,"Siskiyou County, California",total_land,23910,16361,7549,0.6842743622,0.3157256378,68.4,31.6
394,6079,"San Luis Obispo County, California",total_land,117315,20394,96921,0.1738396624,0.8261603376,17.4,82.6
395,6081,"San Mateo County, California",total_land,271031,6043,264988,0.02229634248,0.9777036575,2.2,97.8
396,6083,"Santa Barbara County, California",total_land,152834,9392,143442,0.06145229465,0.9385477054,6.1,93.9
397,6085,"Santa Clara County, California",total_land,631920,7316,624604,0.01157741486,0.9884225851,1.2,98.8
398,6087,"Santa Cruz County, California",total_land,104476,14433,90043,0.13814656,0.86185344,13.8,86.2
399,6089,"Shasta County, California",total_land,77313,23946,53367,0.3097279888,0.6902720112,31,69
400,6091,"Sierra County, California",total_land,2328,2321,7,0.9969931271,0.003006872852,99.7,0.3
401,6115,"Yuba County, California",total_land,27635,8475,19160,0.3066763163,0.6933236837,30.7,69.3
402,6095,"Solano County, California",total_land,152698,6044,146654,0.03958139596,0.960418604,4,96
403,6097,"Sonoma County, California",total_land,204572,32446,172126,0.1586043056,0.8413956944,15.9,84.1
404,6099,"Stanislaus County, California",total_land,179503,15101,164402,0.08412672769,0.9158732723,8.4,91.6
405,6101,"Sutter County, California",total_land,33858,5367,28491,0.1585149743,0.8414850257,15.9,84.1
406,6103,"Tehama County, California",total_land,26987,14387,12600,0.5331085337,0.4668914663,53.3,46.7
407,6105,"Trinity County, California",total_land,8681,8681,0,1,0,100,0
408,6111,"Ventura County, California",total_land,281695,9783,271912,0.03472905092,0.9652709491,3.5,96.5
409,6113,"Yolo County, California",total_land,75054,5633,69421,0.07505262877,0.9249473712,7.5,92.5
410,6107,"Tulare County, California",total_land,141696,25187,116509,0.1777537827,0.8222462173,17.8,82.2
411,6109,"Tuolumne County, California",total_land,31244,15896,15348,0.5087696838,0.4912303162,50.9,49.1
412,8011,"Bent County, Colorado",total_land,2242,1035,1207,0.4616413916,0.5383586084,46.2,53.8
413,8001,"Adams County, Colorado",total_land,163136,6097,157039,0.03737372499,0.962626275,3.7,96.3
414,8005,"Arapahoe County, Colorado",total_land,238301,3437,234864,0.0144229357,0.9855770643,1.4,98.6
415,8007,"Archuleta County, Colorado",total_land,8762,5391,3371,0.6152704862,0.3847295138,61.5,38.5
416,8009,"Baca County, Colorado",total_land,2248,2248,0,1,0,100,0
417,8003,"Alamosa County, Colorado",total_land,6554,2497,4057,0.3809887092,0.6190112908,38.1,61.9
418,8021,"Conejos County, Colorado",total_land,4286,4286,0,1,0,100,0
419,8013,"Boulder County, Colorado",total_land,127071,13742,113329,0.1081442658,0.8918557342,10.8,89.2
420,8014,"Broomfield County, Colorado",total_land,22646,129,22517,0.00569637022,0.9943036298,0.6,99.4
421,8015,"Chaffee County, Colorado",total_land,10020,4738,5282,0.4728542914,0.5271457086,47.3,52.7
422,8017,"Cheyenne County, Colorado",total_land,975,975,0,1,0,100,0
423,8019,"Clear Creek County, Colorado",total_land,5685,5685,0,1,0,100,0
424,8037,"Eagle County, Colorado",total_land,31312,9382,21930,0.299629535,0.700370465,30,70
425,5123,"St. Francis County, Arkansas",total_land,10903,6693,4210,0.6138677428,0.3861322572,61.4,38.6
426,5147,"Woodruff County, Arkansas",total_land,3893,3893,0,1,0,100,0
427,5115,"Pope County, Arkansas",total_land,25551,14410,11141,0.563970099,0.436029901,56.4,43.6
428,5119,"Pulaski County, Arkansas",total_land,175555,20563,154992,0.1171313833,0.8828686167,11.7,88.3
429,1003,"Baldwin County, Alabama",total_land,104061,43269,60792,0.4158041918,0.5841958082,41.6,58.4
430,1005,"Barbour County, Alabama",total_land,11829,7836,3993,0.6624397667,0.3375602333,66.2,33.8
431,1015,"Calhoun County, Alabama",total_land,53289,17246,36043,0.3236315187,0.6763684813,32.4,67.6
432,5111,"Poinsett County, Arkansas",total_land,10923,7813,3110,0.7152796851,0.2847203149,71.5,28.5
433,5113,"Polk County, Arkansas",total_land,10002,7249,2753,0.724755049,0.275244951,72.5,27.5
434,5117,"Prairie County, Arkansas",total_land,4503,4503,0,1,0,100,0
435,5121,"Randolph County, Arkansas",total_land,8513,5808,2705,0.6822506754,0.3177493246,68.2,31.8
436,5125,"Saline County, Arkansas",total_land,44811,15940,28871,0.3557162304,0.6442837696,35.6,64.4
437,5127,"Scott County, Arkansas",total_land,5193,3653,1540,0.7034469478,0.2965530522,70.3,29.7
438,5129,"Searcy County, Arkansas",total_land,4900,4900,0,1,0,100,0
439,29181,"Ripley County, Missouri",total_land,6597,6597,0,1,0,100,0
440,29183,"St. Charles County, Missouri",total_land,141016,8435,132581,0.05981590741,0.9401840926,6,94
441,29203,"Shannon County, Missouri",total_land,4164,4164,0,1,0,100,0
442,29186,"Ste. Genevieve County, Missouri",total_land,8637,6685,1952,0.7739956003,0.2260043997,77.4,22.6
443,29187,"St. Francois County, Missouri",total_land,28458,13202,15256,0.4639117296,0.5360882704,46.4,53.6
444,29189,"St. Louis County, Missouri",total_land,438032,4592,433440,0.01048325237,0.9895167476,1,99
445,29195,"Saline County, Missouri",total_land,10117,4973,5144,0.4915488781,0.5084511219,49.2,50.8
446,29197,"Schuyler County, Missouri",total_land,2102,2102,0,1,0,100,0
447,29199,"Scotland County, Missouri",total_land,2369,2369,0,1,0,100,0
448,29201,"Scott County, Missouri",total_land,16987,6821,10166,0.4015423559,0.5984576441,40.2,59.8
449,29215,"Texas County, Missouri",total_land,11685,11601,84,0.9928112965,0.007188703466,99.3,0.7
450,29205,"Shelby County, Missouri",total_land,3206,3206,0,1,0,100,0
451,29207,"Stoddard County, Missouri",total_land,13609,9417,4192,0.6919685502,0.3080314498,69.2,30.8
452,29209,"Stone County, Missouri",total_land,20373,17923,2450,0.8797427968,0.1202572032,88,12
453,29211,"Sullivan County, Missouri",total_land,3358,3358,0,1,0,100,0
454,29213,"Taney County, Missouri",total_land,29255,12152,17103,0.415381986,0.584618014,41.5,58.5
455,29217,"Vernon County, Missouri",total_land,9495,5328,4167,0.5611374408,0.4388625592,56.1,43.9
456,29219,"Warren County, Missouri",total_land,14685,9674,5011,0.6587674498,0.3412325502,65.9,34.1
457,29221,"Washington County, Missouri",total_land,11017,9200,1817,0.8350730689,0.1649269311,83.5,16.5
458,29223,"Wayne County, Missouri",total_land,8083,8083,0,1,0,100,0
459,29225,"Webster County, Missouri",total_land,14417,10387,4030,0.7204688909,0.2795311091,72,28
460,29227,"Worth County, Missouri",total_land,1281,1281,0,1,0,100,0
461,29229,"Wright County, Missouri",total_land,8700,6571,2129,0.7552873563,0.2447126437,75.5,24.5
462,29510,"St. Louis city, Missouri",total_land,176002,2,176000,0.00001136350723,0.9999886365,0,100
463,30005,"Blaine County, Montana",total_land,2843,2843,0,1,0,100,0
464,30003,"Big Horn County, Montana",total_land,4695,3255,1440,0.6932907348,0.3067092652,69.3,30.7
465,30001,"Beaverhead County, Montana",total_land,5273,3126,2147,0.5928314053,0.4071685947,59.3,40.7
466,30007,"Broadwater County, Montana",total_land,2695,2695,0,1,0,100,0
467,30021,"Dawson County, Montana",total_land,4233,1290,2943,0.3047484054,0.6952515946,30.5,69.5
468,30011,"Carter County, Montana",total_land,810,810,0,1,0,100,0
469,30009,"Carbon County, Montana",total_land,6441,6441,0,1,0,100,0
470,30013,"Cascade County, Montana",total_land,37276,7841,29435,0.2103498229,0.7896501771,21,79
471,30015,"Chouteau County, Montana",total_land,2879,2879,0,1,0,100,0
472,30023,"Deer Lodge County, Montana",total_land,5122,1711,3411,0.3340491995,0.6659508005,33.4,66.6
473,30025,"Fallon County, Montana",total_land,1470,1470,0,1,0,100,0
474,30027,"Fergus County, Montana",total_land,5836,2726,3110,0.4671007539,0.5328992461,46.7,53.3
475,30017,"Custer County, Montana",total_land,5560,1018,4542,0.1830935252,0.8169064748,18.3,81.7
476,30019,"Daniels County, Montana",total_land,1111,1111,0,1,0,100,0
